,datetime,country,shape,duration (seconds),comments,latitude,longitude
42683,2012-04-22 00:01:00,ca,triangle,8,My friends and I have been outside for a few hours. We reside in Regina sask. At approximately midnight we all saw three lights moving,50.45,-104.616667
42684,2012-04-22 00:15:00,us,chevron,15,Large grey UFO flies with no sound,32.7252778,-97.32055559999999
42685,2012-04-22 01:00:00,us,oval,480,Five red glowing oval lights hovering and slowly moving,45.6388889,-122.66027779999999
42686,2012-04-22 01:05:00,nan,sphere,3,UFO OVNI Rennes France Light 04/22/12  22 avril 2012 nuit night,48.117266,-1.677793
42687,2012-04-22 02:15:00,nan,formation,30,I did see a UFO&#33&#33&#33&#33 NO KIDDING&#33&#33&#33 Had No Lights on it and looked like a big Glider. Made no sound at all and was really kind of hard to,33.046233,-96.994174
42688,2012-04-22 02:30:00,nan,light,40,Bright white light with blue outline over trees near fla border,27.664827,-81.515754
42689,2012-04-22 07:30:00,us,fireball,7,Bright light in the sky over Shaver Lake CA,37.1041667,-119.31666670000001
42690,2012-04-22 11:08:00,us,fireball,20,Big loud flare sound then flash of light as a fireball shooting across the sky sound of a fading flare.,46.6022222,-120.5047222
42691,2012-04-22 13:00:00,us,rectangle,2700,White Circular object seen over Albuquerque&#44 NM,35.0844444,-106.65055559999999
42692,2012-04-22 14:00:00,gb,sphere,60,UFO shows up after photo is taken.,52.466667,-1.916667
42693,2012-04-22 18:00:00,us,light,1200,40 bright objects&#44 yellow/red lights&#44 rose one at a time from the horizon over La Jolla&#44 California.,32.7152778,-117.1563889
42694,2012-04-22 20:32:00,us,fireball,300,((HOAX??))  One howering craft splits in to two and flyes away.,45.6388889,-122.66027779999999
42695,2012-04-22 20:45:00,us,formation,600,Two reddish/orange lights seen moving slowly and stopping outright on the horizon.,32.9750000,-96.3322222
42696,2012-04-22 21:00:00,us,light,2631600,I have seen the same object in the sky for the past month. It always appears around 21:00pm and usually stays there until 23:00. It mov,41.3647222,-87.44111109999999
42697,2012-04-22 21:00:00,us,circle,900,Bright orange light began moving and flashing,34.0233333,-84.6155556
42698,2012-04-22 21:00:00,us,sphere,600,Bright pulsating Orange/Red light vanishing and re-appearing for a few minutes.,26.7052778,-80.0366667
42699,2012-04-22 21:30:00,us,sphere,3,Fast moving blue ball of light,40.2013889,-77.1891667
42700,2012-04-22 21:36:00,us,triangle,4,Swiftly moving triangle with brighter lights at all three corners&#44 plus one in the center.,47.9791667,-122.20083329999999
